https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1616090400000,2021-03-18 18:00:00,ADA/USDT,1.28790000,1.30972000,1.26571000,1.27225000,74847460.70000000,96638580.34273600,131019
1616086800000,2021-03-18 17:00:00,ADA/USDT,1.34625000,1.37949000,1.24020000,1.28790000,140125785.30000000,183904599.40454500,219289
1616083200000,2021-03-18 16:00:00,ADA/USDT,1.44842000,1.45366000,1.28172000,1.34753000,271309899.80000000,367372796.76477900,362191
1616079600000,2021-03-18 15:00:00,ADA/USDT,1.42935000,1.47120000,1.40762000,1.44843000,112339004.70000000,162630966.86466100,179396
1616076000000,2021-03-18 14:00:00,ADA/USDT,1.43280000,1.43418000,1.41157000,1.42935000,30363200.00000000,43202291.13911700,53943
1616072400000,2021-03-18 13:00:00,ADA/USDT,1.44499000,1.44500000,1.41800000,1.43280000,31007080.80000000,44376246.13727800,41324
1616068800000,2021-03-18 12:00:00,ADA/USDT,1.42882000,1.44938000,1.39543000,1.44500000,65078953.80000000,92711511.83180900,89031
1616065200000,2021-03-18 11:00:00,ADA/USDT,1.46046000,1.47299000,1.41000000,1.42882000,63499700.70000000,91753027.14199400,86136
1616061600000,2021-03-18 10:00:00,ADA/USDT,1.44628000,1.46395000,1.42822000,1.46000000,45419221.00000000,65768635.51828300,59764
1616058000000,2021-03-18 09:00:00,ADA/USDT,1.41727000,1.45290000,1.41440000,1.44627000,56529398.30000000,81238068.62980100,78404
1616054400000,2021-03-18 08:00:00,ADA/USDT,1.40326000,1.42100000,1.40222000,1.41724000,26590836.30000000,37591539.78105500,75032
1616050800000,2021-03-18 07:00:00,ADA/USDT,1.41888000,1.41953000,1.38401000,1.40305000,30210277.90000000,42311206.79289300,42772
1616047200000,2021-03-18 06:00:00,ADA/USDT,1.43431000,1.43927000,1.39845000,1.41888000,37624573.60000000,53318435.62486100,47566
1616043600000,2021-03-18 05:00:00,ADA/USDT,1.40632000,1.44000000,1.40099000,1.43402000,42818425.60000000,60884257.79189700,56529
1616040000000,2021-03-18 04:00:00,ADA/USDT,1.40559000,1.40693000,1.38817000,1.40632000,20204862.20000000,28268137.71499500,32071
1616036400000,2021-03-18 03:00:00,ADA/USDT,1.39530000,1.41117000,1.38134000,1.40562000,27703784.30000000,38736321.95534500,42078
1616032800000,2021-03-18 02:00:00,ADA/USDT,1.40269000,1.42995000,1.39081000,1.39530000,56547059.80000000,79759283.24446900,76586
1616029200000,2021-03-18 01:00:00,ADA/USDT,1.36900000,1.40411000,1.36900000,1.40270000,34052347.50000000,47180180.86598400,46125
1616025600000,2021-03-18 00:00:00,ADA/USDT,1.37750000,1.39304000,1.36350000,1.36900000,37717351.60000000,51989534.37774100,45649
1616022000000,2021-03-17 23:00:00,ADA/USDT,1.39512000,1.40362000,1.36500000,1.37700000,43623747.50000000,60255746.26864600,52695
1616018400000,2021-03-17 22:00:00,ADA/USDT,1.36379000,1.39789000,1.34200000,1.39583000,61490789.70000000,84035763.84070400,74135
1616014800000,2021-03-17 21:00:00,ADA/USDT,1.33443000,1.43000000,1.30839000,1.36379000,224590338.00000000,308205871.31840900,344676
1616011200000,2021-03-17 20:00:00,ADA/USDT,1.26402000,1.33660000,1.26356000,1.33393000,87304720.30000000,113508789.76316700,152833
1616007600000,2021-03-17 19:00:00,ADA/USDT,1.24904000,1.27500000,1.24500000,1.26348000,40220197.30000000,50785622.42835200,78131
1616004000000,2021-03-17 18:00:00,ADA/USDT,1.23700000,1.26000000,1.23669000,1.24943000,35365637.20000000,44198474.51986300,84993
1616000400000,2021-03-17 17:00:00,ADA/USDT,1.23289000,1.24300000,1.23036000,1.23693000,20657403.30000000,25569490.08863700,64125
1615996800000,2021-03-17 16:00:00,ADA/USDT,1.22865000,1.24400000,1.22751000,1.23269000,24081498.80000000,29769805.87776700,40594
1615993200000,2021-03-17 15:00:00,ADA/USDT,1.23896000,1.24476000,1.22864000,1.22899000,24533592.80000000,30328448.29211700,32169
1615989600000,2021-03-17 14:00:00,ADA/USDT,1.24836000,1.25029000,1.23394000,1.23866000,26017179.10000000,32279424.07182600,31446
1615986000000,2021-03-17 13:00:00,ADA/USDT,1.23963000,1.25200000,1.23311000,1.24835000,32813532.30000000,40756939.59771700,36510
1615982400000,2021-03-17 12:00:00,ADA/USDT,1.23489000,1.24880000,1.21962000,1.23963000,26588020.20000000,32822125.73842400,36897
1615978800000,2021-03-17 11:00:00,ADA/USDT,1.24965000,1.25800000,1.23090000,1.23465000,25934568.50000000,32249858.09759000,39284
1615975200000,2021-03-17 10:00:00,ADA/USDT,1.23113000,1.25426000,1.22500000,1.24917000,30229855.90000000,37607639.71065700,93072
1615971600000,2021-03-17 09:00:00,ADA/USDT,1.27952000,1.27967000,1.20969000,1.23114000,64126272.00000000,79346951.96483700,83193
1615968000000,2021-03-17 08:00:00,ADA/USDT,1.26373000,1.28522000,1.26300000,1.27986000,35766193.30000000,45603450.01977600,51746
1615964400000,2021-03-17 07:00:00,ADA/USDT,1.28855000,1.29151000,1.25633000,1.26373000,38104325.40000000,48380399.98877500,62264
1615960800000,2021-03-17 06:00:00,ADA/USDT,1.24175000,1.29400000,1.23284000,1.28855000,70237487.00000000,89245902.56478800,99846
1615957200000,2021-03-17 05:00:00,ADA/USDT,1.21485000,1.25050000,1.21000000,1.24127000,29115401.90000000,35726231.17178800,33842
1615953600000,2021-03-17 04:00:00,ADA/USDT,1.21030000,1.22385000,1.20813000,1.21485000,18922288.70000000,23010883.18538500,27273
1615950000000,2021-03-17 03:00:00,ADA/USDT,1.22716000,1.23211000,1.20590000,1.21050000,22055502.90000000,26948584.45869500,31340
1615946400000,2021-03-17 02:00:00,ADA/USDT,1.22889000,1.23313000,1.21400000,1.22727000,20895430.40000000,25576215.51681200,32539
1615942800000,2021-03-17 01:00:00,ADA/USDT,1.22022000,1.25559000,1.20955000,1.22881000,33829163.00000000,41575190.32878600,50963
1615939200000,2021-03-17 00:00:00,ADA/USDT,1.24974000,1.25154000,1.20353000,1.22023000,58357412.20000000,71269887.78977700,65591
1615935600000,2021-03-16 23:00:00,ADA/USDT,1.21823000,1.25062000,1.21806000,1.24924000,52620438.40000000,65171675.90819700,80139
1615932000000,2021-03-16 22:00:00,ADA/USDT,1.23517000,1.23851000,1.21128000,1.21823000,49429783.10000000,60494795.40852500,95697
1615928400000,2021-03-16 21:00:00,ADA/USDT,1.19436000,1.24000000,1.19242000,1.23516000,53153737.80000000,64715667.93858200,133084
1615924800000,2021-03-16 20:00:00,ADA/USDT,1.22626000,1.24520000,1.19111000,1.19406000,81471464.40000000,99834153.75408700,119048
1615921200000,2021-03-16 19:00:00,ADA/USDT,1.23859000,1.23957000,1.20801000,1.22607000,89645975.60000000,109768519.09442500,95055
1615917600000,2021-03-16 18:00:00,ADA/USDT,1.21011000,1.24996000,1.16135000,1.23906000,167398722.60000000,201103071.24901000,166061
1615914000000,2021-03-16 17:00:00,ADA/USDT,1.08161000,1.28000000,1.08122000,1.21046000,447599616.70000000,535261587.28595100,453518
1615910400000,2021-03-16 16:00:00,ADA/USDT,1.09177000,1.09502000,1.06450000,1.08161000,39212591.50000000,42307239.55503000,66796
1615906800000,2021-03-16 15:00:00,ADA/USDT,1.05195000,1.10682000,1.04652000,1.09154000,71078045.80000000,76823952.74719200,91070
1615903200000,2021-03-16 14:00:00,ADA/USDT,1.03887000,1.05295000,1.03773000,1.05198000,11994348.10000000,12537941.06668100,15467
1615899600000,2021-03-16 13:00:00,ADA/USDT,1.03617000,1.04578000,1.03500000,1.03887000,9680701.20000000,10072482.83611600,23104
1615896000000,2021-03-16 12:00:00,ADA/USDT,1.03604000,1.03738000,1.02931000,1.03606000,8586417.30000000,8868740.53171000,11768
1615892400000,2021-03-16 11:00:00,ADA/USDT,1.03596000,1.03708000,1.02815000,1.03592000,8780239.50000000,9065987.29954500,12733
1615888800000,2021-03-16 10:00:00,ADA/USDT,1.04460000,1.04852000,1.03365000,1.03596000,9250992.40000000,9621921.96699300,15443
1615885200000,2021-03-16 09:00:00,ADA/USDT,1.04878000,1.05100000,1.04034000,1.04457000,10630847.20000000,11109589.96182700,14770
1615881600000,2021-03-16 08:00:00,ADA/USDT,1.04362000,1.05154000,1.03875000,1.04900000,12948872.00000000,13550132.03717200,38522
1615878000000,2021-03-16 07:00:00,ADA/USDT,1.04399000,1.04635000,1.03248000,1.04354000,12058325.30000000,12541054.56784500,32358
1615874400000,2021-03-16 06:00:00,ADA/USDT,1.02006000,1.05500000,1.01000000,1.04370000,23319137.70000000,24188480.30397400,28160
1615870800000,2021-03-16 05:00:00,ADA/USDT,1.03158000,1.03224000,1.01365000,1.01973000,10530470.00000000,10755636.52311900,12050
1615867200000,2021-03-16 04:00:00,ADA/USDT,1.02222000,1.04129000,1.02000000,1.03153000,8940294.50000000,9248114.13871700,10968
1615863600000,2021-03-16 03:00:00,ADA/USDT,1.02508000,1.02881000,1.01611000,1.02222000,11192600.40000000,11439952.69000600,11678
1615860000000,2021-03-16 02:00:00,ADA/USDT,1.02840000,1.03023000,1.02105000,1.02531000,9973416.20000000,10230202.44283400,10482
1615856400000,2021-03-16 01:00:00,ADA/USDT,1.00920000,1.02887000,1.00000000,1.02840000,27753313.20000000,28036271.22822000,30081
1615852800000,2021-03-16 00:00:00,ADA/USDT,1.03071000,1.03911000,1.00806000,1.00945000,21466008.20000000,21899117.09130700,22734
1615849200000,2021-03-15 23:00:00,ADA/USDT,1.03471000,1.05100000,1.03000000,1.03103000,11300154.90000000,11761054.02410000,12930
1615845600000,2021-03-15 22:00:00,ADA/USDT,1.04186000,1.04749000,1.03000000,1.03493000,10002408.70000000,10345398.30136000,10930
1615842000000,2021-03-15 21:00:00,ADA/USDT,1.04026000,1.04800000,1.03711000,1.04190000,8953572.60000000,9329050.68653600,10247
1615838400000,2021-03-15 20:00:00,ADA/USDT,1.04276000,1.05192000,1.03584000,1.04025000,11163157.80000000,11670119.84678300,14196
1615834800000,2021-03-15 19:00:00,ADA/USDT,1.03956000,1.04590000,1.03658000,1.04301000,9952265.30000000,10364197.30959600,11584
1615831200000,2021-03-15 18:00:00,ADA/USDT,1.03120000,1.04333000,1.02700000,1.03962000,14573295.90000000,15099170.13538800,16730
1615827600000,2021-03-15 17:00:00,ADA/USDT,1.02660000,1.03203000,1.01359000,1.03203000,17124492.70000000,17512242.61945900,19206
1615824000000,2021-03-15 16:00:00,ADA/USDT,1.03008000,1.03619000,1.02043000,1.02695000,16388489.40000000,16837076.70060700,18361
1615820400000,2021-03-15 15:00:00,ADA/USDT,1.03690000,1.04550000,1.02900000,1.02969000,13295801.10000000,13807200.38770200,14606
1615816800000,2021-03-15 14:00:00,ADA/USDT,1.05701000,1.06448000,1.03600000,1.03690000,17817952.30000000,18720891.54144600,20416
1615813200000,2021-03-15 13:00:00,ADA/USDT,1.02823000,1.06389000,1.02433000,1.05701000,29728839.30000000,31149317.62434900,33504
1615809600000,2021-03-15 12:00:00,ADA/USDT,1.02569000,1.02899000,1.00913000,1.02858000,17146872.90000000,17479101.40591400,20107
1615806000000,2021-03-15 11:00:00,ADA/USDT,1.02621000,1.03011000,1.01794000,1.02588000,13478476.70000000,13802141.12020100,17256
1615802400000,2021-03-15 10:00:00,ADA/USDT,1.01358000,1.03150000,1.01050000,1.02638000,23185488.60000000,23636890.53975800,27373
1615798800000,2021-03-15 09:00:00,ADA/USDT,1.01431000,1.02561000,1.00001000,1.01399000,38130804.60000000,38578648.81739300,44828
1615795200000,2021-03-15 08:00:00,ADA/USDT,1.03804000,1.04500000,1.01037000,1.01463000,21796545.30000000,22460695.05517500,29079
1615791600000,2021-03-15 07:00:00,ADA/USDT,1.03304000,1.04160000,1.00379000,1.03767000,34645420.90000000,35469108.30019900,41733
1615788000000,2021-03-15 06:00:00,ADA/USDT,1.03600000,1.04381000,1.02369000,1.03331000,22964603.70000000,23748879.81503700,30954
1615784400000,2021-03-15 05:00:00,ADA/USDT,1.05300000,1.05500000,1.03333000,1.03594000,15274039.60000000,15974215.34338200,20515
1615780800000,2021-03-15 04:00:00,ADA/USDT,1.06163000,1.06550000,1.05200000,1.05299000,10683090.90000000,11315125.13424200,12059
1615777200000,2021-03-15 03:00:00,ADA/USDT,1.06607000,1.06903000,1.06087000,1.06141000,6932701.40000000,7375743.82021600,8680
1615773600000,2021-03-15 02:00:00,ADA/USDT,1.06037000,1.07078000,1.05824000,1.06582000,9168489.40000000,9749398.90529200,11979
1615770000000,2021-03-15 01:00:00,ADA/USDT,1.06047000,1.06790000,1.05514000,1.06043000,9857032.50000000,10457161.87440900,14127
1615766400000,2021-03-15 00:00:00,ADA/USDT,1.05241000,1.06984000,1.04300000,1.06068000,17414356.60000000,18437456.90632900,24596
1615762800000,2021-03-14 23:00:00,ADA/USDT,1.07650000,1.08078000,1.05190000,1.05243000,15068542.50000000,16103913.88147600,20018
1615759200000,2021-03-14 22:00:00,ADA/USDT,1.07071000,1.07701000,1.06403000,1.07630000,10543063.40000000,11285404.94156100,15714
1615755600000,2021-03-14 21:00:00,ADA/USDT,1.07894000,1.07924000,1.06930000,1.07090000,6124351.00000000,6572716.79350900,10785
1615752000000,2021-03-14 20:00:00,ADA/USDT,1.08292000,1.08644000,1.07345000,1.07882000,11180515.70000000,12054237.39505600,13773
1615748400000,2021-03-14 19:00:00,ADA/USDT,1.07838000,1.09200000,1.07822000,1.08275000,14073917.60000000,15267944.31373900,18068
1615744800000,2021-03-14 18:00:00,ADA/USDT,1.07077000,1.07920000,1.07077000,1.07832000,8487358.00000000,9132220.84058500,10662
1615741200000,2021-03-14 17:00:00,ADA/USDT,1.06779000,1.07856000,1.06779000,1.07086000,8349173.40000000,8954855.36587000,11421
1615737600000,2021-03-14 16:00:00,ADA/USDT,1.07220000,1.08200000,1.06595000,1.06774000,12956446.80000000,13906858.68133500,16181
1615734000000,2021-03-14 15:00:00,ADA/USDT,1.07087000,1.07500000,1.06400000,1.07258000,9600882.90000000,10267159.27357200,12361
1615730400000,2021-03-14 14:00:00,ADA/USDT,1.07083000,1.07942000,1.06812000,1.07110000,8339795.70000000,8960574.83192400,11630
1615726800000,2021-03-14 13:00:00,ADA/USDT,1.07784000,1.08120000,1.06208000,1.07109000,13109257.10000000,14043626.59371800,16998
1615723200000,2021-03-14 12:00:00,ADA/USDT,1.08038000,1.08934000,1.07609000,1.07774000,10876801.30000000,11778253.34813200,14280
1615719600000,2021-03-14 11:00:00,ADA/USDT,1.07729000,1.08196000,1.06001000,1.07971000,19534940.00000000,20948550.08903700,23470
1615716000000,2021-03-14 10:00:00,ADA/USDT,1.10198000,1.10200000,1.07478000,1.07758000,13707393.50000000,14907459.82056700,17323
1615712400000,2021-03-14 09:00:00,ADA/USDT,1.09107000,1.10200000,1.08800000,1.10199000,8690623.50000000,9513376.15516400,12149
1615708800000,2021-03-14 08:00:00,ADA/USDT,1.07952000,1.10020000,1.07263000,1.09111000,19130445.90000000,20827528.53024400,20107
1615705200000,2021-03-14 07:00:00,ADA/USDT,1.08078000,1.09018000,1.07410000,1.07970000,12493202.00000000,13516635.43481000,13421
1615701600000,2021-03-14 06:00:00,ADA/USDT,1.08356000,1.08356000,1.06785000,1.08075000,11420185.80000000,12286749.87274800,14608
1615698000000,2021-03-14 05:00:00,ADA/USDT,1.08607000,1.08700000,1.07358000,1.08356000,10718929.90000000,11584691.18300200,12588
1615694400000,2021-03-14 04:00:00,ADA/USDT,1.08750000,1.09878000,1.07881000,1.08604000,14778624.20000000,16094297.03874600,16841
1615690800000,2021-03-14 03:00:00,ADA/USDT,1.08214000,1.09229000,1.07519000,1.08749000,12852269.30000000,13946459.52199100,16176
1615687200000,2021-03-14 02:00:00,ADA/USDT,1.08426000,1.08997000,1.07386000,1.08214000,13098636.50000000,14159345.89334800,17625
1615683600000,2021-03-14 01:00:00,ADA/USDT,1.08213000,1.09329000,1.06500000,1.08422000,23388576.40000000,25270874.65361200,30671
1615680000000,2021-03-14 00:00:00,ADA/USDT,1.10016000,1.10265000,1.07863000,1.08233000,15838533.30000000,17279992.46291600,21198
1615676400000,2021-03-13 23:00:00,ADA/USDT,1.09669000,1.10683000,1.09200000,1.10000000,12352839.10000000,13566885.02206400,14347
1615672800000,2021-03-13 22:00:00,ADA/USDT,1.10830000,1.10890000,1.09080000,1.09668000,12466167.80000000,13718581.88125100,16300
1615669200000,2021-03-13 21:00:00,ADA/USDT,1.11336000,1.12000000,1.10209000,1.10849000,15018285.90000000,16659761.94654800,17618
1615665600000,2021-03-13 20:00:00,ADA/USDT,1.10571000,1.11711000,1.10190000,1.11336000,18143955.20000000,20155100.71218800,20401
1615662000000,2021-03-13 19:00:00,ADA/USDT,1.11503000,1.11590000,1.09822000,1.10571000,17426453.10000000,19255733.33107100,23811
1615658400000,2021-03-13 18:00:00,ADA/USDT,1.12752000,1.13050000,1.11000000,1.11501000,13700590.90000000,15339016.69990900,19383
1615654800000,2021-03-13 17:00:00,ADA/USDT,1.11642000,1.13056000,1.11440000,1.12749000,15805520.30000000,17734033.76619900,19592
1615651200000,2021-03-13 16:00:00,ADA/USDT,1.11829000,1.12600000,1.11214000,1.11642000,17223765.70000000,19281656.26242700,22913
1615647600000,2021-03-13 15:00:00,ADA/USDT,1.12918000,1.13400000,1.10778000,1.11829000,24235642.50000000,27130832.56371800,30363
1615644000000,2021-03-13 14:00:00,ADA/USDT,1.13166000,1.14010000,1.12337000,1.12906000,18834351.80000000,21326361.68390100,24542
1615640400000,2021-03-13 13:00:00,ADA/USDT,1.14376000,1.14746000,1.11771000,1.13149000,43963154.70000000,49762651.08588600,51208
1615636800000,2021-03-13 12:00:00,ADA/USDT,1.14165000,1.19300000,1.13334000,1.14376000,98370856.10000000,114436971.90909600,107411
1615633200000,2021-03-13 11:00:00,ADA/USDT,1.11202000,1.14204000,1.11160000,1.14158000,44352173.60000000,50024489.39044100,47772
1615629600000,2021-03-13 10:00:00,ADA/USDT,1.10239000,1.13300000,1.08672000,1.11201000,61063746.00000000,68130537.09848100,70815
1615626000000,2021-03-13 09:00:00,ADA/USDT,1.07566000,1.10426000,1.06609000,1.10238000,24297001.30000000,26394829.01845700,29887
1615622400000,2021-03-13 08:00:00,ADA/USDT,1.05416000,1.07988000,1.05416000,1.07566000,18206259.00000000,19467739.97811800,21863
1615618800000,2021-03-13 07:00:00,ADA/USDT,1.05776000,1.06467000,1.05028000,1.05421000,12751843.40000000,13486970.12600000,17168
1615615200000,2021-03-13 06:00:00,ADA/USDT,1.06101000,1.06722000,1.05430000,1.05770000,10114877.50000000,10726151.02095300,15043
1615611600000,2021-03-13 05:00:00,ADA/USDT,1.06584000,1.07352000,1.05600000,1.06100000,13282009.20000000,14168996.16618700,17318
1615608000000,2021-03-13 04:00:00,ADA/USDT,1.05046000,1.06893000,1.04500000,1.06591000,14725930.10000000,15535220.46273200,18660
1615604400000,2021-03-13 03:00:00,ADA/USDT,1.05908000,1.07581000,1.04601000,1.05009000,31123451.00000000,33053197.11605000,37224
1615600800000,2021-03-13 02:00:00,ADA/USDT,1.00317000,1.06111000,1.00278000,1.05909000,33647561.50000000,34772092.40185400,42168
1615597200000,2021-03-13 01:00:00,ADA/USDT,1.01674000,1.01738000,0.98500000,1.00325000,41212716.60000000,41210527.95425000,55425
1615593600000,2021-03-13 00:00:00,ADA/USDT,1.03207000,1.03329000,1.00500000,1.01667000,31491873.10000000,32017256.36821900,37587
1615590000000,2021-03-12 23:00:00,ADA/USDT,1.04270000,1.04600000,1.03072000,1.03207000,14593162.30000000,15139053.78822400,15787
1615586400000,2021-03-12 22:00:00,ADA/USDT,1.04273000,1.05248000,1.04000000,1.04270000,10723568.80000000,11219700.91752000,13753
1615582800000,2021-03-12 21:00:00,ADA/USDT,1.03852000,1.04932000,1.03146000,1.04273000,14312029.50000000,14902225.79085200,16646
1615579200000,2021-03-12 20:00:00,ADA/USDT,1.04281000,1.04986000,1.02876000,1.03850000,22084503.60000000,22895650.48097200,28750
1615575600000,2021-03-12 19:00:00,ADA/USDT,1.05975000,1.06536000,1.04202000,1.04296000,17628478.80000000,18597561.17889800,20294
1615572000000,2021-03-12 18:00:00,ADA/USDT,1.06027000,1.06640000,1.05604000,1.05971000,11459250.50000000,12162942.18741000,14149
1615568400000,2021-03-12 17:00:00,ADA/USDT,1.05286000,1.06740000,1.05257000,1.06027000,12937100.30000000,13713157.97287600,16298
1615564800000,2021-03-12 16:00:00,ADA/USDT,1.07454000,1.07696000,1.05078000,1.05260000,20026476.80000000,21295608.38421100,23553
1615561200000,2021-03-12 15:00:00,ADA/USDT,1.05937000,1.07884000,1.05142000,1.07476000,21673425.80000000,23087693.96957900,24417
1615557600000,2021-03-12 14:00:00,ADA/USDT,1.05294000,1.06235000,1.03571000,1.05964000,23437963.50000000,24584602.10063100,27442
1615554000000,2021-03-12 13:00:00,ADA/USDT,1.06764000,1.06769000,1.02000000,1.05323000,54137506.30000000,56735976.58576700,68596
1615550400000,2021-03-12 12:00:00,ADA/USDT,1.07705000,1.08100000,1.06623000,1.06769000,20517230.00000000,21998947.71879600,27524
1615546800000,2021-03-12 11:00:00,ADA/USDT,1.09212000,1.09669000,1.07204000,1.07700000,15942454.00000000,17307340.54691700,20673
1615543200000,2021-03-12 10:00:00,ADA/USDT,1.11492000,1.11492000,1.08192000,1.09221000,17879954.90000000,19561404.31023400,23073
1615539600000,2021-03-12 09:00:00,ADA/USDT,1.09631000,1.11509000,1.09342000,1.11492000,15520757.10000000,17106495.82640100,21103
1615536000000,2021-03-12 08:00:00,ADA/USDT,1.08629000,1.09999000,1.07745000,1.09633000,17579215.20000000,19118701.51683800,21421
1615532400000,2021-03-12 07:00:00,ADA/USDT,1.10214000,1.10214000,1.06021000,1.08657000,38399574.00000000,41575913.15520100,57970
1615528800000,2021-03-12 06:00:00,ADA/USDT,1.11084000,1.11375000,1.09877000,1.10200000,17540702.20000000,19377043.51430400,22894
1615525200000,2021-03-12 05:00:00,ADA/USDT,1.10793000,1.11300000,1.10500000,1.11075000,9136426.00000000,10139804.32379300,10642
1615521600000,2021-03-12 04:00:00,ADA/USDT,1.11490000,1.11713000,1.10500000,1.10792000,11282284.70000000,12522432.04454800,15659
1615518000000,2021-03-12 03:00:00,ADA/USDT,1.11623000,1.12049000,1.11260000,1.11499000,6684286.90000000,7460495.87395700,7958
1615514400000,2021-03-12 02:00:00,ADA/USDT,1.12102000,1.12219000,1.11370000,1.11625000,7015767.20000000,7836001.49180000,9275
1615510800000,2021-03-12 01:00:00,ADA/USDT,1.11829000,1.12453000,1.11536000,1.12084000,9910494.70000000,11106665.25148400,12919
1615507200000,2021-03-12 00:00:00,ADA/USDT,1.12417000,1.12800000,1.11250000,1.11823000,12599301.30000000,14091382.82027900,14848
1615503600000,2021-03-11 23:00:00,ADA/USDT,1.11417000,1.12913000,1.11417000,1.12430000,12386148.90000000,13907800.42769700,15063
1615500000000,2021-03-11 22:00:00,ADA/USDT,1.11043000,1.11551000,1.10750000,1.11418000,12489666.00000000,13894771.39525200,14202
1615496400000,2021-03-11 21:00:00,ADA/USDT,1.11648000,1.12158000,1.10900000,1.11058000,14607576.70000000,16276646.32468300,18779
1615492800000,2021-03-11 20:00:00,ADA/USDT,1.10999000,1.11980000,1.10981000,1.11661000,13312695.00000000,14864852.10617300,15075
1615489200000,2021-03-11 19:00:00,ADA/USDT,1.12072000,1.12247000,1.10898000,1.10993000,16774318.60000000,18716833.49853900,21755
1615485600000,2021-03-11 18:00:00,ADA/USDT,1.12188000,1.12440000,1.11823000,1.12075000,12434765.50000000,13944097.27850300,15070
1615482000000,2021-03-11 17:00:00,ADA/USDT,1.12320000,1.12562000,1.11496000,1.12170000,13144245.40000000,14710053.12346200,16987
1615478400000,2021-03-11 16:00:00,ADA/USDT,1.11910000,1.12500000,1.11676000,1.12320000,13201624.70000000,14807538.84842800,16131
1615474800000,2021-03-11 15:00:00,ADA/USDT,1.12585000,1.12954000,1.11394000,1.11911000,16505398.80000000,18491448.54279700,20468
1615471200000,2021-03-11 14:00:00,ADA/USDT,1.13325000,1.13825000,1.12268000,1.12596000,16316796.10000000,18437939.26873100,19345
1615467600000,2021-03-11 13:00:00,ADA/USDT,1.12725000,1.13930000,1.12613000,1.13325000,16329413.00000000,18476420.13847100,18619
1615464000000,2021-03-11 12:00:00,ADA/USDT,1.12508000,1.12750000,1.12123000,1.12725000,9420792.30000000,10595038.42207700,12592
1615460400000,2021-03-11 11:00:00,ADA/USDT,1.12706000,1.12947000,1.12146000,1.12501000,10807680.80000000,12162886.52744700,13576
1615456800000,2021-03-11 10:00:00,ADA/USDT,1.11343000,1.12744000,1.11280000,1.12706000,11048365.80000000,12381643.66882500,14144
1615453200000,2021-03-11 09:00:00,ADA/USDT,1.11862000,1.12274000,1.11300000,1.11343000,9474601.60000000,10595436.62335200,13074
1615449600000,2021-03-11 08:00:00,ADA/USDT,1.12149000,1.12280000,1.11100000,1.11871000,21987526.70000000,24561935.63762800,26782
1615446000000,2021-03-11 07:00:00,ADA/USDT,1.13331000,1.13793000,1.12138000,1.12158000,8701514.10000000,9838217.14285500,11687
1615442400000,2021-03-11 06:00:00,ADA/USDT,1.12449000,1.13382000,1.12000000,1.13331000,9103273.20000000,10278438.24062500,11558
1615438800000,2021-03-11 05:00:00,ADA/USDT,1.12859000,1.12942000,1.12045000,1.12435000,7289938.20000000,8197372.00221100,9004
1615435200000,2021-03-11 04:00:00,ADA/USDT,1.13203000,1.13477000,1.12552000,1.12875000,7371754.60000000,8328617.11274500,9765
1615431600000,2021-03-11 03:00:00,ADA/USDT,1.13717000,1.13749000,1.12519000,1.13210000,7094091.00000000,8021850.95797100,8992
1615428000000,2021-03-11 02:00:00,ADA/USDT,1.13447000,1.13844000,1.12923000,1.13720000,9026441.10000000,10230500.54287000,11063
1615424400000,2021-03-11 01:00:00,ADA/USDT,1.12345000,1.13560000,1.11700000,1.13485000,16178140.10000000,18195002.95533000,21623
1615420800000,2021-03-11 00:00:00,ADA/USDT,1.13226000,1.14000000,1.12010000,1.12359000,16604945.90000000,18772979.89310700,20935
1615417200000,2021-03-10 23:00:00,ADA/USDT,1.15490000,1.15490000,1.13027000,1.13261000,14087293.90000000,16066118.57930700,17311
1615413600000,2021-03-10 22:00:00,ADA/USDT,1.14948000,1.15626000,1.14625000,1.15490000,8572985.50000000,9861126.69473300,13339
1615410000000,2021-03-10 21:00:00,ADA/USDT,1.14000000,1.15289000,1.11500000,1.14948000,39491691.80000000,44765142.03549500,48501
1615406400000,2021-03-10 20:00:00,ADA/USDT,1.16589000,1.16753000,1.13706000,1.14000000,24555272.20000000,28243731.02556700,33244
1615402800000,2021-03-10 19:00:00,ADA/USDT,1.16524000,1.17100000,1.16400000,1.16581000,10388772.60000000,12132800.03549100,15432
1615399200000,2021-03-10 18:00:00,ADA/USDT,1.16864000,1.17133000,1.16151000,1.16529000,9830034.90000000,11462749.03333500,14555
1615395600000,2021-03-10 17:00:00,ADA/USDT,1.16363000,1.17500000,1.16058000,1.16862000,16905038.10000000,19744124.63340000,22350
1615392000000,2021-03-10 16:00:00,ADA/USDT,1.16403000,1.17056000,1.16152000,1.16363000,13703091.10000000,15969007.42354700,17904
1615388400000,2021-03-10 15:00:00,ADA/USDT,1.17696000,1.17841000,1.16056000,1.16404000,18246283.00000000,21290284.47371000,18532
1615384800000,2021-03-10 14:00:00,ADA/USDT,1.17079000,1.17751000,1.16463000,1.17696000,13992619.40000000,16374700.82875900,17354
1615381200000,2021-03-10 13:00:00,ADA/USDT,1.16973000,1.18090000,1.16564000,1.17079000,16166715.10000000,18966186.72196800,21113
1615377600000,2021-03-10 12:00:00,ADA/USDT,1.16382000,1.17247000,1.16192000,1.16973000,10718504.60000000,12517793.16659600,15565
